id,Mention_country,treated,log_count,log_gdp,log_population,log_Rpop,pretrend_slope,incomelevel,region,log_count_bin,log_gdp_bin,log_population_bin,log_Rpop_bin,pretrend_slope_bin,stratum,n_control,n_treated,cem_w
1737,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1738,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1739,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1740,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1741,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1742,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1743,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1744,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1745,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1818,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1819,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1820,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1821,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1822,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1823,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1824,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1825,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1826,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1827,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1828,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1829,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1830,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1831,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1832,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1833,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1834,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1835,omn,1,5.367310264649704,10.042130492993927,14.873965214707752,7.352441100243583,0.0783677123929877,HIC,Middle East & North Africa,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
1872,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1873,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1874,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1875,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1876,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1877,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1878,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1879,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1880,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1881,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1882,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1883,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1884,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1885,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1886,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1887,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1888,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1889,per,0,6.344941769528836,8.526589833036066,17.190691494489634,8.00603417874901,0.09722148699524402,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1908,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1909,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1910,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1911,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1912,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1913,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1914,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1915,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1916,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1917,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1918,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1919,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1920,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1921,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1922,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1923,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1924,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1925,pol,0,7.4789476058354,9.546511217455897,17.459140626945604,11.12118573148054,0.08173985056410649,HIC,Europe & Central Asia,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1926,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1927,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1928,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1929,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1930,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1931,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1932,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1933,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1934,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1935,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1936,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1937,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1938,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1939,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1940,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1941,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1942,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1943,pri,0,5.55152817917012,10.18247249381331,15.157559885143495,7.5443321080536885,0.08683419943360188,HIC,Latin America & Caribbean ,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
